instant_hourly,dteday,season_hourly,yr_hourly,mnth_hourly,hr,holiday_hourly,weekday_hourly,workingday_hourly,weathersit_hourly,temp_hourly,atemp_hourly,hum_hourly,windspeed_hourly,casual_hourly,registered_hourly,cnt_hourly,instant_daily,season_daily,yr_daily,mnth_daily,holiday_daily,weekday_daily,workingday_daily,weathersit_daily,temp_daily,atemp_daily,hum_daily,windspeed_daily,casual_daily,registered_daily,cnt_daily,recency
11957,2012-05-18,2,1,5,9,0,5,1,1,0.56,0.5303,0.56,0.1045,57,304,361,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,227
11958,2012-05-18,2,1,5,10,0,5,1,1,0.6,0.6212,0.46,0.1343,74,181,255,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,227
11959,2012-05-18,2,1,5,11,0,5,1,1,0.62,0.6212,0.43,0.0,109,225,334,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,227
11960,2012-05-18,2,1,5,12,0,5,1,1,0.62,0.6212,0.41,0.194,108,252,360,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,227
11961,2012-05-18,2,1,5,13,0,5,1,1,0.64,0.6212,0.36,0.1642,98,297,395,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,227
11962,2012-05-18,2,1,5,14,0,5,1,1,0.66,0.6212,0.34,0.1343,108,242,350,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,227
11963,2012-05-18,2,1,5,15,0,5,1,1,0.66,0.6212,0.36,0.194,131,260,391,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,227
11964,2012-05-18,2,1,5,16,0,5,1,1,0.66,0.6212,0.34,0.2537,151,417,568,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,227
11965,2012-05-18,2,1,5,17,0,5,1,1,0.66,0.6212,0.34,0.1343,124,688,812,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,227
11966,2012-05-18,2,1,5,18,0,5,1,1,0.64,0.6212,0.38,0.2239,99,570,669,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,227
11967,2012-05-18,2,1,5,19,0,5,1,1,0.62,0.6212,0.41,0.194,91,392,483,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,227
11968,2012-05-18,2,1,5,20,0,5,1,1,0.62,0.6212,0.41,0.1642,73,264,337,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,227
11969,2012-05-18,2,1,5,21,0,5,1,1,0.6,0.6212,0.4,0.0,49,209,258,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,227
11970,2012-05-18,2,1,5,22,0,5,1,1,0.56,0.5303,0.52,0.3284,57,194,251,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,227
11971,2012-05-18,2,1,5,23,0,5,1,1,0.52,0.5,0.55,0.0,41,133,174,504,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,227
11972,2012-05-19,2,1,5,0,0,6,0,1,0.52,0.5,0.48,0.1045,30,118,148,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11973,2012-05-19,2,1,5,1,0,6,0,1,0.5,0.4848,0.48,0.0,20,84,104,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11974,2012-05-19,2,1,5,2,0,6,0,1,0.5,0.4848,0.51,0.1045,13,56,69,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11975,2012-05-19,2,1,5,3,0,6,0,1,0.5,0.4848,0.48,0.1045,10,23,33,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11976,2012-05-19,2,1,5,4,0,6,0,1,0.48,0.4697,0.59,0.0896,6,8,14,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11977,2012-05-19,2,1,5,5,0,6,0,1,0.46,0.4545,0.67,0.0,1,11,12,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11978,2012-05-19,2,1,5,6,0,6,0,1,0.44,0.4394,0.72,0.0896,12,38,50,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11979,2012-05-19,2,1,5,7,0,6,0,1,0.46,0.4545,0.67,0.1045,28,67,95,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11980,2012-05-19,2,1,5,8,0,6,0,1,0.52,0.5,0.52,0.1642,33,162,195,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11981,2012-05-19,2,1,5,9,0,6,0,1,0.56,0.5303,0.43,0.1642,79,213,292,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11982,2012-05-19,2,1,5,10,0,6,0,1,0.56,0.5303,0.43,0.0,177,275,452,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11983,2012-05-19,2,1,5,11,0,6,0,1,0.62,0.6212,0.38,0.0896,235,351,586,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11984,2012-05-19,2,1,5,12,0,6,0,1,0.66,0.6212,0.36,0.0,276,366,642,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11985,2012-05-19,2,1,5,13,0,6,0,1,0.7,0.6364,0.37,0.1343,332,372,704,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11986,2012-05-19,2,1,5,14,0,6,0,1,0.72,0.6515,0.3,0.0896,361,369,730,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11987,2012-05-19,2,1,5,15,0,6,0,1,0.72,0.6515,0.3,0.1045,356,316,672,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11988,2012-05-19,2,1,5,16,0,6,0,1,0.74,0.6515,0.3,0.1045,331,311,642,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11989,2012-05-19,2,1,5,17,0,6,0,1,0.74,0.6515,0.3,0.0896,279,347,626,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11990,2012-05-19,2,1,5,18,0,6,0,1,0.74,0.6515,0.33,0.0896,254,391,645,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11991,2012-05-19,2,1,5,19,0,6,0,1,0.7,0.6364,0.39,0.1343,203,229,432,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11992,2012-05-19,2,1,5,20,0,6,0,1,0.68,0.6364,0.41,0.0896,118,197,315,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11993,2012-05-19,2,1,5,21,0,6,0,1,0.64,0.6212,0.5,0.0,81,178,259,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11994,2012-05-19,2,1,5,22,0,6,0,1,0.64,0.6212,0.47,0.0,104,234,338,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11995,2012-05-19,2,1,5,23,0,6,0,1,0.6,0.6212,0.56,0.1642,71,168,239,505,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,226
11996,2012-05-20,2,1,5,0,0,0,0,1,0.58,0.5455,0.53,0.1045,42,128,170,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
11997,2012-05-20,2,1,5,1,0,0,0,1,0.56,0.5303,0.52,0.0,28,102,130,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
11998,2012-05-20,2,1,5,2,0,0,0,1,0.56,0.5303,0.52,0.0,36,62,98,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
11999,2012-05-20,2,1,5,3,0,0,0,1,0.54,0.5152,0.56,0.0896,26,40,66,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12000,2012-05-20,2,1,5,4,0,0,0,1,0.52,0.5,0.68,0.0896,2,14,16,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12001,2012-05-20,2,1,5,5,0,0,0,1,0.5,0.4848,0.72,0.1045,1,7,8,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12002,2012-05-20,2,1,5,6,0,0,0,1,0.5,0.4848,0.63,0.1343,4,21,25,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12003,2012-05-20,2,1,5,7,0,0,0,1,0.52,0.5,0.68,0.194,35,55,90,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12004,2012-05-20,2,1,5,8,0,0,0,1,0.56,0.5303,0.56,0.1642,51,120,171,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12005,2012-05-20,2,1,5,9,0,0,0,1,0.62,0.6212,0.32,0.2537,129,184,313,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12006,2012-05-20,2,1,5,10,0,0,0,1,0.66,0.6212,0.34,0.2985,174,258,432,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12007,2012-05-20,2,1,5,11,0,0,0,1,0.66,0.6212,0.36,0.3284,258,323,581,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12008,2012-05-20,2,1,5,12,0,0,0,1,0.68,0.6364,0.36,0.3284,247,390,637,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12009,2012-05-20,2,1,5,13,0,0,0,1,0.7,0.6364,0.37,0.2836,244,363,607,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12010,2012-05-20,2,1,5,14,0,0,0,1,0.72,0.6515,0.39,0.3881,236,307,543,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12011,2012-05-20,2,1,5,15,0,0,0,2,0.7,0.6364,0.39,0.4179,246,256,502,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12012,2012-05-20,2,1,5,16,0,0,0,1,0.72,0.6515,0.42,0.3582,238,339,577,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12013,2012-05-20,2,1,5,17,0,0,0,1,0.72,0.6515,0.45,0.3284,209,340,549,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12014,2012-05-20,2,1,5,18,0,0,0,1,0.7,0.6515,0.51,0.3284,146,328,474,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12015,2012-05-20,2,1,5,19,0,0,0,1,0.66,0.6212,0.61,0.4179,142,260,402,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12016,2012-05-20,2,1,5,20,0,0,0,1,0.66,0.6212,0.61,0.4179,83,191,274,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12017,2012-05-20,2,1,5,21,0,0,0,1,0.64,0.6061,0.69,0.3881,51,182,233,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12018,2012-05-20,2,1,5,22,0,0,0,1,0.62,0.5909,0.73,0.3284,44,101,145,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12019,2012-05-20,2,1,5,23,0,0,0,3,0.6,0.5758,0.78,0.3582,32,54,86,506,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,225
12020,2012-05-21,2,1,5,0,0,1,1,3,0.58,0.5455,0.88,0.2985,12,28,40,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12021,2012-05-21,2,1,5,1,0,1,1,3,0.58,0.5455,0.88,0.3582,4,11,15,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12022,2012-05-21,2,1,5,2,0,1,1,3,0.56,0.5303,0.94,0.2537,2,9,11,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12023,2012-05-21,2,1,5,3,0,1,1,2,0.56,0.5303,0.88,0.2985,0,2,2,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12024,2012-05-21,2,1,5,4,0,1,1,3,0.56,0.5303,0.88,0.2985,2,5,7,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12025,2012-05-21,2,1,5,5,0,1,1,3,0.56,0.5303,0.88,0.2985,1,14,15,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12026,2012-05-21,2,1,5,6,0,1,1,3,0.56,0.5303,0.88,0.2985,3,76,79,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12027,2012-05-21,2,1,5,7,0,1,1,3,0.56,0.5303,0.88,0.2985,7,146,153,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12028,2012-05-21,2,1,5,8,0,1,1,3,0.56,0.5303,0.88,0.2537,12,258,270,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12029,2012-05-21,2,1,5,9,0,1,1,3,0.56,0.5303,0.88,0.2239,14,172,186,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12030,2012-05-21,2,1,5,10,0,1,1,3,0.58,0.5455,0.88,0.2836,28,71,99,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12031,2012-05-21,2,1,5,11,0,1,1,2,0.6,0.5606,0.83,0.1642,24,82,106,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12032,2012-05-21,2,1,5,12,0,1,1,2,0.6,0.5606,0.83,0.2537,46,124,170,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12033,2012-05-21,2,1,5,13,0,1,1,3,0.6,0.5606,0.83,0.2537,49,135,184,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12034,2012-05-21,2,1,5,14,0,1,1,3,0.6,0.5606,0.83,0.194,45,135,180,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12035,2012-05-21,2,1,5,15,0,1,1,2,0.64,0.6061,0.73,0.194,67,158,225,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12036,2012-05-21,2,1,5,16,0,1,1,2,0.64,0.6061,0.73,0.2537,46,269,315,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12037,2012-05-21,2,1,5,17,0,1,1,2,0.66,0.6212,0.69,0.2537,40,468,508,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12038,2012-05-21,2,1,5,18,0,1,1,1,0.64,0.6061,0.73,0.1045,52,478,530,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12039,2012-05-21,2,1,5,19,0,1,1,1,0.66,0.6212,0.69,0.0896,57,391,448,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12040,2012-05-21,2,1,5,20,0,1,1,1,0.64,0.6061,0.69,0.1343,44,292,336,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12041,2012-05-21,2,1,5,21,0,1,1,1,0.62,0.6061,0.69,0.0896,31,210,241,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12042,2012-05-21,2,1,5,22,0,1,1,2,0.62,0.5909,0.73,0.1642,26,116,142,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12043,2012-05-21,2,1,5,23,0,1,1,1,0.62,0.5909,0.73,0.2836,18,79,97,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,224
12044,2012-05-22,2,1,5,0,0,2,1,1,0.58,0.5455,0.83,0.2537,10,26,36,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12045,2012-05-22,2,1,5,1,0,2,1,2,0.58,0.5455,0.83,0.1343,11,16,27,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12046,2012-05-22,2,1,5,2,0,2,1,2,0.58,0.5455,0.83,0.1045,1,10,11,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12047,2012-05-22,2,1,5,3,0,2,1,2,0.58,0.5455,0.83,0.1045,0,5,5,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12048,2012-05-22,2,1,5,4,0,2,1,2,0.56,0.5303,0.88,0.1642,0,7,7,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12049,2012-05-22,2,1,5,5,0,2,1,3,0.56,0.5303,0.88,0.194,0,17,17,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12050,2012-05-22,2,1,5,6,0,2,1,3,0.56,0.5303,0.88,0.1045,8,129,137,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12051,2012-05-22,2,1,5,7,0,2,1,3,0.56,0.5303,0.88,0.1045,9,315,324,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12052,2012-05-22,2,1,5,8,0,2,1,2,0.56,0.5303,0.88,0.1343,20,570,590,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12053,2012-05-22,2,1,5,9,0,2,1,2,0.6,0.5606,0.83,0.1045,46,287,333,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12054,2012-05-22,2,1,5,10,0,2,1,2,0.6,0.5758,0.78,0.0896,52,148,200,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12055,2012-05-22,2,1,5,11,0,2,1,2,0.6,0.5758,0.78,0.0,39,150,189,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12056,2012-05-22,2,1,5,12,0,2,1,2,0.62,0.5909,0.78,0.1045,76,178,254,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12057,2012-05-22,2,1,5,13,0,2,1,2,0.64,0.6061,0.73,0.0,48,195,243,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12058,2012-05-22,2,1,5,14,0,2,1,2,0.64,0.6061,0.73,0.1045,73,149,222,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12059,2012-05-22,2,1,5,15,0,2,1,1,0.7,0.6515,0.61,0.0896,54,191,245,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12060,2012-05-22,2,1,5,16,0,2,1,1,0.68,0.6364,0.61,0.1045,70,316,386,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12061,2012-05-22,2,1,5,17,0,2,1,1,0.72,0.6667,0.54,0.0,69,716,785,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12062,2012-05-22,2,1,5,18,0,2,1,1,0.68,0.6364,0.61,0.1343,76,709,785,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12063,2012-05-22,2,1,5,19,0,2,1,1,0.66,0.6212,0.69,0.2239,44,320,364,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12064,2012-05-22,2,1,5,20,0,2,1,1,0.64,0.6061,0.73,0.2537,54,319,373,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12065,2012-05-22,2,1,5,21,0,2,1,1,0.62,0.5909,0.78,0.1343,28,233,261,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12066,2012-05-22,2,1,5,22,0,2,1,1,0.62,0.5909,0.73,0.0896,17,157,174,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12067,2012-05-22,2,1,5,23,0,2,1,1,0.62,0.5909,0.73,0.1045,14,91,105,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,223
12068,2012-05-23,2,1,5,0,0,3,1,1,0.62,0.5909,0.78,0.1343,19,28,47,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12069,2012-05-23,2,1,5,1,0,3,1,1,0.6,0.5606,0.83,0.1642,23,9,32,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12070,2012-05-23,2,1,5,2,0,3,1,2,0.6,0.5606,0.83,0.1642,2,10,12,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12071,2012-05-23,2,1,5,3,0,3,1,1,0.6,0.5758,0.78,0.1045,0,5,5,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12072,2012-05-23,2,1,5,4,0,3,1,3,0.58,0.5455,0.83,0.194,0,3,3,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12073,2012-05-23,2,1,5,5,0,3,1,3,0.56,0.5303,0.88,0.2537,6,29,35,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12074,2012-05-23,2,1,5,6,0,3,1,1,0.56,0.5303,0.88,0.1045,6,154,160,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12075,2012-05-23,2,1,5,7,0,3,1,1,0.58,0.5455,0.83,0.0,16,452,468,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12076,2012-05-23,2,1,5,8,0,3,1,1,0.58,0.5455,0.83,0.0,38,681,719,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12077,2012-05-23,2,1,5,9,0,3,1,2,0.62,0.5909,0.78,0.0,39,258,297,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12078,2012-05-23,2,1,5,10,0,3,1,1,0.62,0.5909,0.78,0.0896,52,139,191,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12079,2012-05-23,2,1,5,11,0,3,1,1,0.64,0.6061,0.73,0.0,46,151,197,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12080,2012-05-23,2,1,5,12,0,3,1,2,0.66,0.6212,0.69,0.0896,42,206,248,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12081,2012-05-23,2,1,5,13,0,3,1,2,0.66,0.6212,0.74,0.1642,69,201,270,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12082,2012-05-23,2,1,5,14,0,3,1,1,0.68,0.6364,0.65,0.1343,67,181,248,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12083,2012-05-23,2,1,5,15,0,3,1,2,0.7,0.6515,0.61,0.0,65,192,257,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12084,2012-05-23,2,1,5,16,0,3,1,3,0.7,0.6515,0.61,0.0896,62,216,278,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12085,2012-05-23,2,1,5,17,0,3,1,3,0.64,0.6061,0.69,0.1045,45,240,285,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12086,2012-05-23,2,1,5,18,0,3,1,3,0.64,0.6061,0.69,0.1045,31,296,327,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12087,2012-05-23,2,1,5,19,0,3,1,2,0.62,0.5758,0.83,0.1642,40,336,376,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12088,2012-05-23,2,1,5,20,0,3,1,2,0.62,0.5758,0.83,0.0896,28,267,295,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12089,2012-05-23,2,1,5,21,0,3,1,2,0.62,0.5758,0.83,0.0,24,221,245,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12090,2012-05-23,2,1,5,22,0,3,1,2,0.62,0.5758,0.83,0.1642,23,136,159,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12091,2012-05-23,2,1,5,23,0,3,1,1,0.6,0.5606,0.83,0.1343,23,83,106,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,222
12092,2012-05-24,2,1,5,0,0,4,1,1,0.6,0.5606,0.83,0.0896,7,49,56,510,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,221
12093,2012-05-24,2,1,5,1,0,4,1,1,0.6,0.5455,0.88,0.0896,9,21,30,510,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,221
12094,2012-05-24,2,1,5,2,0,4,1,1,0.6,0.5455,0.88,0.0,1,15,16,510,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,221
12095,2012-05-24,2,1,5,3,0,4,1,2,0.6,0.5455,0.88,0.1045,1,3,4,510,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,221
12096,2012-05-24,2,1,5,4,0,4,1,2,0.6,0.5455,0.88,0.1642,0,5,5,510,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,221
12097,2012-05-24,2,1,5,5,0,4,1,2,0.6,0.5455,0.88,0.1642,1,29,30,510,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,221
12098,2012-05-24,2,1,5,6,0,4,1,2,0.6,0.5455,0.88,0.1642,10,146,156,510,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,221
12099,2012-05-24,2,1,5,7,0,4,1,1,0.6,0.5606,0.83,0.1045,22,393,415,510,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,221
